11:08:06.611 default [main] INFO  c.s.carehome.CareHomeWarApplication - Starting CareHomeWarApplication on worker01 with PID 66964 (/home/ioana/Desktop/carehome_services-master/sources/target/classes started by ioana in /home/ioana/Desktop/carehome_services-master)
11:08:08.797 default [localhost-startStop-1] INFO  o.s.b.c.e.FilterRegistrationBean - Mapping filter: 'corsFilter' to: [/*]
11:08:08.797 default [localhost-startStop-1] INFO  o.s.b.c.e.FilterRegistrationBean - Mapping filter: 'applicationContextIdFilter' to: [/*]
11:08:08.797 default [localhost-startStop-1] INFO  o.s.b.c.e.ServletRegistrationBean - Mapping servlet: 'dispatcherServlet' to [/]
11:08:08.881 default [localhost-startStop-1] INFO  o.s.b.a.s.AuthenticationManagerConfiguration - 

Using default security password: b259eeb8-1504-4f3e-9c00-1afa653106f9

11:08:08.909 default [localhost-startStop-1] INFO  o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: OrRequestMatcher [requestMatchers=[Ant [pattern='/css/**'], Ant [pattern='/js/**'], Ant [pattern='/images/**'], Ant [pattern='/**/favicon.ico'], Ant [pattern='/error']]], []
11:08:08.937 default [localhost-startStop-1] INFO  o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: org.springframework.security.web.util.matcher.AnyRequestMatcher@1, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@52ec756, org.springframework.security.web.context.SecurityContextPersistenceFilter@588c4458, org.springframework.security.web.header.HeaderWriterFilter@44a25917, org.springframework.security.web.authentication.logout.LogoutFilter@48e6be56, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@42cf4efb, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@102d9bee, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@2b14293a, org.springframework.security.web.session.SessionManagementFilter@50308b33, org.springframework.security.web.access.ExceptionTranslationFilter@4d8f0679, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@134a7d66]
11:08:08.943 default [localhost-startStop-1] INFO  o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/actuator/**'], [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@5abbd67f, org.springframework.security.web.context.SecurityContextPersistenceFilter@41e2286c, org.springframework.security.web.header.HeaderWriterFilter@4e44e594, org.springframework.security.web.authentication.logout.LogoutFilter@68022622, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@35b837b9, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@108c38b4, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@790d1774, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@2e4a376e, org.springframework.security.web.session.SessionManagementFilter@55d888c7, org.springframework.security.web.access.ExceptionTranslationFilter@58c13fc3, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@27f37a76]
11:08:09.459 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/admin/ping],methods=[GET]}" onto public void com.servustech.carehome.web.AdminController.ping(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse) throws java.io.IOException
11:08:09.462 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/info/searchByCountry],methods=[GET]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> com.servustech.carehome.info.InfoController.searchByCountry(java.lang.String,int,int)
11:08:09.463 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/info/searchByPostalCode],methods=[GET]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> com.servustech.carehome.info.InfoController.searchByPostalCode(java.lang.String,int,int)
11:08:09.463 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/info/searchByStreet],methods=[GET]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> com.servustech.carehome.info.InfoController.searchByStreet(java.lang.String,int,int)
11:08:09.463 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/info/searchByLocation],methods=[GET]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> com.servustech.carehome.info.InfoController.searchByLocation(java.lang.String,int,int)
11:08:09.464 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/info/searchByName],methods=[GET]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> com.servustech.carehome.info.InfoController.searchByName(java.lang.String,int,int)
11:08:09.464 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/info/all],methods=[GET]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> com.servustech.carehome.info.InfoController.getAllInfo()
11:08:09.464 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/info/create],methods=[POST]}" onto public org.springframework.http.ResponseEntity<com.servustech.carehome.info.InfoDTO> com.servustech.carehome.info.InfoController.createInfo(com.servustech.carehome.info.InfoDTO)
11:08:09.464 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/info/update/{id}],methods=[PUT]}" onto public org.springframework.http.ResponseEntity<com.servustech.carehome.info.InfoDTO> com.servustech.carehome.info.InfoController.updateInfo(java.lang.String,com.servustech.carehome.info.InfoDTO)
11:08:09.465 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/info/delete/{id}],methods=[DELETE]}" onto public org.springframework.http.ResponseEntity<java.lang.Void> com.servustech.carehome.info.InfoController.deleteInfo(java.lang.String)
11:08:09.465 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/info/get/{id}],methods=[GET]}" onto public org.springframework.http.ResponseEntity<com.servustech.carehome.info.InfoDTO> com.servustech.carehome.info.InfoController.getInfoById(java.lang.String)
11:08:09.465 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/info/searchByLocationAndType],methods=[GET]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> com.servustech.carehome.info.InfoController.searchByLocationAndType(java.lang.String,java.lang.String,int,int)
11:08:09.466 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/info/searchByCity],methods=[GET]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> com.servustech.carehome.info.InfoController.searchByCity(java.lang.String,int,int)
11:08:09.467 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/poi/search/by/address],methods=[GET],produces=[application/json]}" onto public com.servustech.carehome.web.model.PaginatedCollectionResponse<com.servustech.carehome.poi.PointOfInterestDTO> com.servustech.carehome.poi.POISearchController.retrieveByZipCode(java.lang.Integer,java.lang.Integer,java.lang.String,java.lang.String,java.lang.String,int,int)
11:08:09.467 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/poi/search/by/price],methods=[GET],produces=[application/json]}" onto public com.servustech.carehome.web.model.PaginatedCollectionResponse<com.servustech.carehome.poi.PointOfInterestDTO> com.servustech.carehome.poi.POISearchController.retrieveByPrice(java.lang.Double,java.lang.Double,int,int)
11:08:09.467 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/poi/search/by/name],methods=[GET],produces=[application/json]}" onto public com.servustech.carehome.web.model.PaginatedCollectionResponse<com.servustech.carehome.poi.PointOfInterestDTO> com.servustech.carehome.poi.POISearchController.retrieveByName(java.lang.String,int,int)
11:08:09.467 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/poi/search/by/region],methods=[GET],produces=[application/json]}" onto public com.servustech.carehome.web.model.PaginatedCollectionResponse<com.servustech.carehome.poi.PointOfInterestDTO> com.servustech.carehome.poi.POISearchController.retrieveByRegion(java.lang.String,int,int)
11:08:09.467 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/poi/search/by/rating],methods=[GET],produces=[application/json]}" onto public com.servustech.carehome.web.model.PaginatedCollectionResponse<com.servustech.carehome.poi.PointOfInterestDTO> com.servustech.carehome.poi.POISearchController.retrieveByRating(java.lang.Double,java.lang.Double,int,int)
11:08:09.468 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/carehome/all],methods=[GET],produces=[application/json]}" onto public com.servustech.carehome.web.model.PaginatedCollectionResponse<com.servustech.carehome.poi.PointOfInterestDTO> com.servustech.carehome.poi.POIController.getAll(int,int)
11:08:09.469 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/carehome/{care-uuid}],methods=[GET],produces=[application/json]}" onto public com.servustech.carehome.web.model.ItemResponse<com.servustech.carehome.poi.PointOfInterestDTO> com.servustech.carehome.poi.POIController.getPOI(java.lang.String)
11:08:09.469 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/carehome/compare],methods=[POST],consumes=[application/json;charset=UTF-8],produces=[application/json]}" onto public com.servustech.carehome.web.model.PaginatedCollectionResponse<com.servustech.carehome.poi.PointOfInterestDTO> com.servustech.carehome.poi.POIController.retrieveByUUIDs(com.servustech.carehome.poi.PointOfInterestUUID)
11:08:09.469 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/carehome/{poi-uuid}/pictures],methods=[GET],produces=[application/json]}" onto public com.servustech.carehome.web.model.CollectionResponse<com.servustech.carehome.file.FileResourceDTO> com.servustech.carehome.poi.POIController.retrievePOIFiles(java.lang.String)
11:08:09.469 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/carehome/{care-uuid}/comments],methods=[GET],produces=[application/json]}" onto public com.servustech.carehome.web.model.ItemResponse<com.servustech.carehome.comment.CommentsDTO> com.servustech.carehome.poi.POIController.getCareHomeComments(java.lang.String)
11:08:09.469 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/carehome/compare/rating],methods=[POST],consumes=[application/json;charset=UTF-8],produces=[application/json]}" onto public com.servustech.carehome.web.model.PaginatedCollectionResponse<com.servustech.carehome.poi.PointOfInterestDTO> com.servustech.carehome.poi.POIController.compareCarehomesByRating(com.servustech.carehome.poi.PointOfInterestUUID)
11:08:09.470 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/files/file-resources/admin/ping],methods=[GET],produces=[text/html]}" onto public void com.servustech.carehome.file.FileResourcesController.ping(javax.servlet.http.HttpServletResponse) throws java.io.IOException
11:08:09.470 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/files/users/{user-uuid}/file-resources],methods=[GET],produces=[application/json]}" onto public com.servustech.carehome.web.model.CollectionResponse<com.servustech.carehome.file.FileResourceDTO> com.servustech.carehome.file.FileResourcesController.retrieveUserFiles(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)
11:08:09.470 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/files/users/{user-uuid}/file-resources],methods=[POST],consumes=[multipart/form-data],produces=[application/json]}" onto public com.servustech.carehome.web.model.ItemResponse<com.servustech.carehome.file.FileResourceDTO> com.servustech.carehome.file.FileResourcesController.saveUserFile(java.lang.String,java.lang.String,java.lang.String,java.lang.String,org.springframework.web.multipart.MultipartFile) throws java.io.IOException
11:08:09.470 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/files/file-resources],methods=[POST],consumes=[multipart/form-data],produces=[application/json]}" onto public com.servustech.carehome.web.model.ItemResponse<com.servustech.carehome.file.FileResourceDTO> com.servustech.carehome.file.FileResourcesController.saveFile(java.lang.String,java.lang.String,java.lang.String,org.springframework.web.multipart.MultipartFile) throws java.io.IOException
11:08:09.470 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/files/file-resources/{file-uuid}],methods=[DELETE]}" onto public void com.servustech.carehome.file.FileResourcesController.deleteFile(java.lang.String)
11:08:09.471 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/files/file-resources/{file-uuid}],methods=[GET]}" onto public org.springframework.http.ResponseEntity<byte[]> com.servustech.carehome.file.FileResourcesController.downloadFile(java.lang.String)
11:08:09.471 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/files/file-resources/{file-uuid}],methods=[PUT],consumes=[application/json],produces=[application/json]}" onto public com.servustech.carehome.web.model.ItemResponse<com.servustech.carehome.file.FileResourceDTO> com.servustech.carehome.file.FileResourcesController.updateFileResource(java.lang.String,com.servustech.carehome.file.FileResourceDTO)
11:08:09.471 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/users/{user-uuid}/comments/admin/ping],methods=[GET],produces=[text/html]}" onto public void com.servustech.carehome.comment.CommentController.ping(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse) throws java.io.IOException
11:08:09.471 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/users/{user-uuid}/comments/{comment-uuid}],methods=[PUT],consumes=[application/json],produces=[application/json]}" onto public com.servustech.carehome.web.model.ItemResponse<com.servustech.carehome.comment.CommentDTO> com.servustech.carehome.comment.CommentController.updatePOI(java.lang.String,java.lang.String,com.servustech.carehome.comment.CommentDTO)
11:08:09.471 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/users/{user-uuid}/comments],methods=[POST],consumes=[application/json],produces=[application/json]}" onto public com.servustech.carehome.web.model.ItemResponse<com.servustech.carehome.comment.CommentDTO> com.servustech.carehome.comment.CommentController.createComment(java.lang.String,com.servustech.carehome.comment.CommentDTO)
11:08:09.472 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/users],methods=[GET],produces=[application/json]}" onto public com.servustech.carehome.web.model.PaginatedCollectionResponse<com.servustech.carehome.user.UserDTO> com.servustech.carehome.user.UserController.getAll(int,int)
11:08:09.472 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/users/admin/ping],methods=[GET],produces=[text/html]}" onto public void com.servustech.carehome.user.UserController.ping(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse) throws java.io.IOException
11:08:09.472 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/users/{user-uuid}/profile],methods=[DELETE]}" onto public void com.servustech.carehome.user.UserController.deleteFile(java.lang.String)
11:08:09.473 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/users],methods=[POST],consumes=[application/json],produces=[application/json]}" onto public com.servustech.carehome.web.model.ItemResponse<com.servustech.carehome.user.UserDTO> com.servustech.carehome.user.UserController.registerUser(com.servustech.carehome.user.UserDTO)
11:08:09.473 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/users/{user-uuid}/profile],methods=[POST],consumes=[multipart/form-data],produces=[application/json]}" onto public com.servustech.carehome.web.model.ItemResponse<com.servustech.carehome.user.UserProfileDTO> com.servustech.carehome.user.UserController.saveUserProfile(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,org.springframework.web.multipart.MultipartFile) throws java.io.IOException
11:08:09.473 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/users/{user-uuid}/profile],methods=[GET],produces=[application/json]}" onto public com.servustech.carehome.web.model.ItemResponse<com.servustech.carehome.user.UserProfileDTO> com.servustech.carehome.user.UserController.getProfile(java.lang.String)
11:08:09.473 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/users/{user-uuid}/profile/avatar],methods=[GET]}" onto public org.springframework.http.ResponseEntity<byte[]> com.servustech.carehome.user.UserController.getAvatar(java.lang.String)
11:08:09.473 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/users/{user-uuid}],methods=[GET],produces=[application/json]}" onto public com.servustech.carehome.web.model.ItemResponse<com.servustech.carehome.user.UserDTO> com.servustech.carehome.user.UserController.getByID(java.lang.String)
11:08:09.474 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/users/{user-uuid}/business/admin/ping],methods=[GET],produces=[text/html]}" onto public void com.servustech.carehome.business.BusinessController.ping(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse) throws java.io.IOException
11:08:09.474 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/users/{user-uuid}/business/carehomes],methods=[POST],consumes=[application/json],produces=[application/json]}" onto public com.servustech.carehome.web.model.ItemResponse<com.servustech.carehome.poi.PointOfInterestDTO> com.servustech.carehome.business.BusinessController.createPOI(java.lang.String,com.servustech.carehome.poi.PointOfInterestDTO)
11:08:09.475 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/users/{user-uuid}/business/carehomes/{poi-uuid}],methods=[PUT],consumes=[application/json],produces=[application/json]}" onto public com.servustech.carehome.web.model.ItemResponse<com.servustech.carehome.poi.PointOfInterestDTO> com.servustech.carehome.business.BusinessController.updatePOI(java.lang.String,java.lang.String,com.servustech.carehome.poi.PointOfInterestDTO)
11:08:09.475 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/users/{user-uuid}/business/carehomes/{poi-uuid}],methods=[GET],produces=[application/json]}" onto public com.servustech.carehome.web.model.ItemResponse<com.servustech.carehome.poi.PointOfInterestDTO> com.servustech.carehome.business.BusinessController.getPOI(java.lang.String,java.lang.String)
11:08:09.475 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/users/{user-uuid}/business/carehomes/{poi-uuid}],methods=[DELETE],produces=[application/json]}" onto public void com.servustech.carehome.business.BusinessController.deletePOI(java.lang.String,java.lang.String)
11:08:09.475 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/users/{user-uuid}/business/carehomes/{poi-uuid}/pictures],methods=[GET],produces=[application/json]}" onto public com.servustech.carehome.web.model.CollectionResponse<com.servustech.carehome.file.FileResourceDTO> com.servustech.carehome.business.BusinessController.retrievePOIFiles(java.lang.String,java.lang.String)
11:08:09.475 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/users/{user-uuid}/business/carehomes/{poi-uuid}/pictures/{pic-uuid}],methods=[DELETE],produces=[application/json]}" onto public void com.servustech.carehome.business.BusinessController.deletePicture(java.lang.String,java.lang.String,java.lang.String)
11:08:09.475 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/users/{user-uuid}/business/pictures/{pic-uuid}],methods=[DELETE],produces=[application/json]}" onto public void com.servustech.carehome.business.BusinessController.deletePicture(java.lang.String,java.lang.String)
11:08:09.475 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/users/{user-uuid}/business/carehomes/{poi-uuid}/pictures],methods=[POST],consumes=[multipart/form-data],produces=[application/json]}" onto public com.servustech.carehome.web.model.ItemResponse<com.servustech.carehome.file.FileResourceDTO> com.servustech.carehome.business.BusinessController.saveFile(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,org.springframework.web.multipart.MultipartFile,boolean) throws java.io.IOException
11:08:09.475 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/users/{user-uuid}/business/pictures],methods=[POST],consumes=[multipart/form-data],produces=[application/json]}" onto public com.servustech.carehome.web.model.ItemResponse<com.servustech.carehome.file.FileResourceDTO> com.servustech.carehome.business.BusinessController.saveFile(java.lang.String,java.lang.String,java.lang.String,java.lang.String,org.springframework.web.multipart.MultipartFile) throws java.io.IOException
11:08:09.475 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/users/{user-uuid}/business],methods=[GET],produces=[application/json]}" onto public com.servustech.carehome.web.model.ItemResponse<com.servustech.carehome.business.BusinessDTO> com.servustech.carehome.business.BusinessController.getBusiness(java.lang.String)
11:08:09.475 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/users/{user-uuid}/business],methods=[POST],consumes=[application/json],produces=[application/json]}" onto public com.servustech.carehome.web.model.ItemResponse<com.servustech.carehome.business.BusinessDTO> com.servustech.carehome.business.BusinessController.addBusiness(java.lang.String,com.servustech.carehome.business.BusinessDTO)
11:08:09.476 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/users/{user-uuid}/business],methods=[PUT],consumes=[application/json],produces=[application/json]}" onto public com.servustech.carehome.web.model.ItemResponse<com.servustech.carehome.business.BusinessDTO> com.servustech.carehome.business.BusinessController.updateBusiness(java.lang.String,com.servustech.carehome.business.BusinessDTO)
11:08:09.476 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/users/{user-uuid}/business/logo],methods=[POST],consumes=[multipart/form-data]}" onto public void com.servustech.carehome.business.BusinessController.saveLogo(java.lang.String,org.springframework.web.multipart.MultipartFile,javax.servlet.http.HttpServletResponse) throws java.io.IOException
11:08:09.476 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/users/{user-uuid}/business/carehomes],methods=[GET],produces=[application/json]}" onto public com.servustech.carehome.web.model.CollectionResponse<com.servustech.carehome.poi.PointOfInterestDTO> com.servustech.carehome.business.BusinessController.getCareHomes(java.lang.String)
11:08:09.476 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/business/all],methods=[GET],produces=[application/json]}" onto public com.servustech.carehome.web.model.PaginatedCollectionResponse<com.servustech.carehome.business.BusinessDTO> com.servustech.carehome.business.BusinessPublicController.getAll(int,int)
11:08:09.476 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/v2/api-docs],methods=[GET]}" onto public org.springframework.http.ResponseEntity<springfox.documentation.spring.web.json.Json> springfox.documentation.swagger2.web.Swagger2Controller.getDocumentation(java.lang.String)
11:08:09.477 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/swagger-resources]}" onto org.springframework.http.ResponseEntity<java.util.List<springfox.documentation.swagger.web.SwaggerResource>> springfox.documentation.swagger.web.ApiResourceController.swaggerResources()
11:08:09.478 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/configuration/ui]}" onto org.springframework.http.ResponseEntity<springfox.documentation.swagger.web.UiConfiguration> springfox.documentation.swagger.web.ApiResourceController.uiConfiguration()
11:08:09.478 default [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/configuration/security]}" onto org.springframework.http.ResponseEntity<springfox.documentation.swagger.web.SecurityConfiguration> springfox.documentation.swagger.web.ApiResourceController.securityConfiguration()
